Area,Item,Rainfall_Bin,Temp_Bin,Pest_Bin,Yield_Bin
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Low,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Low,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Low,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Low,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Low,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Low,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Maize,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Hungary,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
Hungary,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Hungary,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Med
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sorghum,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Soybeans,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Sweet potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Wheat,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Cassava,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Warm,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Maize,Rain_Med,Temp_Hot,Pest_High,Yield_Low
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Warm,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,Potatoes,Rain_Med,Temp_Hot,Pest_High,Yield_High
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Warm,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
India,"Rice, paddy",Rain_Med,Temp_Hot,Pest_High,Yield_Med
